,0.1,0.194,0.289,0.383,0.478,0.572,0.667,0.761,0.856,0.95
0,0.0651,0.06213900000000001,0.05914650000000001,0.056185500000000006,0.05319300000000001,0.050232000000000006,0.047239500000000004,0.044278500000000005,0.041286,0.038325000000000005
10,0.056420000000000005,0.05385380000000001,0.05126030000000001,0.048694100000000004,0.04610060000000001,0.04353440000000001,0.0409409,0.038374700000000005,0.035781200000000006,0.03321500000000001
25,0.0434,0.041426000000000004,0.03943100000000001,0.037457000000000004,0.03546200000000001,0.033488000000000004,0.031493,0.029519000000000004,0.027524000000000003,0.025550000000000003
40,0.0434,0.041426000000000004,0.03943100000000001,0.037457000000000004,0.03546200000000001,0.033488000000000004,0.031493,0.029519000000000004,0.027524000000000003,0.025550000000000003
