Solar[A],Battery[A],Main_Volt[V],Solar_Watt[W],Battery_Watt[W],Sub_Volt[V],Speed[kmh],time
5.85,2.98,88.8,519.5,264.6,0,69,9:28:35
5.74,2.91,88.8,509.7,258.4,0,69,9:28:40
5.8,2.98,88.8,515,264.6,0,69,9:28:45
5.87,2.93,88.8,521.3,260.2,0,69,9:28:50
5.84,2.91,88.8,518.6,258.4,0,69,9:28:55
5.83,3.16,88.8,517.7,280.6,0,69,9:29:00
5.69,3.2,88.8,505.3,284.2,0,69,9:29:05
5.72,3.1,88.8,507.9,275.3,0,69,9:29:10
5.76,3.23,88.8,511.5,286.8,0,69,9:29:15
5.78,3.28,88.8,513.3,291.3,0,69,9:29:20
5.77,3.35,88.8,512.4,297.5,0,69,9:29:25
5.85,3.3,88.8,519.5,293,0,69,9:29:30
5.79,3.27,88.8,514.2,290.4,0,69,9:29:35
5.85,3.11,88.8,519.5,276.2,0,69,9:29:40
6.06,3.2,88.8,538.1,284.2,0,69,9:29:45
5.99,3.56,88.7,531.3,315.8,0,69,9:29:50
5.94,3.38,88.7,526.9,299.8,0,69,9:29:55
6,3.06,88.8,532.8,271.7,0,69,9:30:00
5.92,2.9,88.9,526.3,257.8,0,69,9:30:05
5.92,3.03,88.8,525.7,269.1,0,69,9:30:10
6.01,3.09,88.8,533.7,274.4,0,69,9:30:15
6.05,2.82,88.8,537.2,250.4,0,69,9:30:20
5.98,2.96,88.8,531,262.8,0,69,9:30:25
6.04,2.69,88.9,537,239.1,0,69,9:30:30
5.92,3.02,88.8,525.7,268.2,0,69,9:30:35
5.82,2.96,88.8,516.8,262.8,0,69,9:30:40
5.9,3.2,88.8,523.9,284.2,0,69,9:30:45
5.94,3.55,88.7,526.9,314.9,0,69,9:30:50
5.92,3.73,88.6,524.5,330.5,0,69,9:30:55
5.85,4.13,88.6,518.3,365.9,0,68,9:31:00
5.85,4.28,88.5,517.7,378.8,0,69,9:31:05
5.84,3.61,88.7,518,320.2,0,69,9:31:10
5.84,3.05,88.8,518.6,270.8,0,69,9:31:15
5.84,3.09,88.8,518.6,274.4,0,69,9:31:20
5.76,3.1,88.8,511.5,275.3,0,69,9:31:25
5.86,3.06,88.8,520.4,271.7,0,69,9:31:30
5.79,3.28,88.7,513.6,290.9,0,69,9:31:35
5.79,3.16,88.7,513.6,280.3,0,69,9:31:40
5.87,2.52,88.9,521.8,224,0,70,9:31:45
5.77,2.42,88.9,513,215.1,0,70,9:31:50
5.9,2.43,88.9,524.5,216,0,70,9:31:55
5.86,2.69,88.8,520.4,238.9,0,70,9:32:00
5.91,3.23,88.7,524.2,286.5,0,69,9:32:05
5.97,3.76,88.6,528.9,333.1,0,69,9:32:10
5.96,3.9,88.6,528.1,345.5,0,69,9:32:15
6.02,3.36,88.7,534,298,0,69,9:32:20
5.94,3.35,88.7,526.9,297.1,0,69,9:32:25
5.97,3.41,88.7,529.5,302.5,0,69,9:32:30
5.94,3.49,88.7,526.9,309.6,0,69,9:32:35
6.01,4,88.6,532.5,354.4,0,69,9:32:40
6.08,3.76,88.6,538.7,333.1,0,69,9:32:45
5.95,3.06,88.7,527.8,271.4,0,69,9:32:50
5.72,3.01,88.8,507.9,267.3,0,69,9:32:55
5.7,3.04,88.7,505.6,269.6,0,69,9:33:00
5.68,2.72,88.8,504.4,241.5,0,69,9:33:05
5.89,3.06,88.7,522.4,271.4,0,69,9:33:10
6.07,2.88,88.8,539,255.7,0,69,9:33:15
6.12,3.27,88.7,542.8,290,0,69,9:33:20
6.14,3.1,88.7,544.6,275,0,69,9:33:25
6.34,3.12,88.7,562.4,276.7,0,69,9:33:30
6.29,3.06,88.7,557.9,271.4,0,69,9:33:35
6.43,4.24,88.5,569.1,375.2,0,68,9:33:40
6.42,4.48,88.5,568.2,396.5,0,68,9:33:45
6.24,3.67,88.6,552.9,325.2,0,69,9:33:50
6.22,2.18,88.9,553,193.8,0,70,9:33:55
6.27,1.42,89,558,126.4,0,70,9:34:00
6.27,1.64,89,558,146,0,70,9:34:05
6.33,1.53,89,563.4,136.2,0,70,9:34:10
6.3,1.84,89,560.7,163.8,0,70,9:34:15
6.36,2.8,88.8,564.8,248.6,0,69,9:34:20
6.33,2.92,88.8,562.1,259.3,0,69,9:34:25
6.36,2,88.9,565.4,177.8,0,70,9:34:30
6.35,2.45,88.8,563.9,217.6,0,69,9:34:35
6.47,2.08,88.9,575.2,184.9,0,70,9:34:40
6.46,2.24,88.9,574.3,199.1,0,70,9:34:45
6.49,2.32,88.9,577,206.2,0,69,9:34:50
6.54,2.19,88.9,581.4,194.7,0,70,9:34:55
6.39,2.56,88.8,567.4,227.3,0,69,9:35:00
6.45,2.96,88.8,572.8,262.8,0,69,9:35:05
6.43,3.07,88.7,570.3,272.3,0,69,9:35:10
6.28,3.28,88.7,557,290.9,0,69,9:35:15
6.08,2.87,88.8,539.9,254.9,0,69,9:35:20
5.98,2.79,88.8,531,247.8,0,69,9:35:25
5.99,2.76,88.8,531.9,245.1,0,69,9:35:30
6.05,2.37,88.8,537.2,210.5,0,70,9:35:35
6.08,2.46,88.8,539.9,218.4,0,70,9:35:40
6.12,2.1,88.9,544.1,186.7,0,70,9:35:45
6.18,1.69,89,550,150.4,0,70,9:35:50
6.31,1.74,89,561.6,154.9,0,70,9:35:55
6.32,2.37,88.8,561.2,210.5,0,69,9:36:00
6.55,3.37,88.7,581,298.9,0,69,9:36:05
6.43,3.2,88.7,570.3,283.8,0,69,9:36:10
6.43,2.47,88.8,571,219.3,0,69,9:36:15
6.64,1.56,89,591,138.8,0,70,9:36:20
6.56,1.09,89,583.8,97,0,70,9:36:25
6.68,0.89,89.1,595.2,79.3,0,70,9:36:30
6.74,1.11,89.1,600.5,98.9,0,70,9:36:35
6.79,1.87,88.9,603.6,166.2,0,70,9:36:40
6.83,2.97,88.8,606.5,263.7,0,69,9:36:45
6.78,2.84,88.8,602.1,252.2,0,69,9:36:50
6.74,2.23,88.9,599.2,198.2,0,69,9:36:55
6.71,1.52,89,597.2,135.3,0,70,9:37:00
6.78,2.13,88.9,602.7,189.4,0,70,9:37:05
6.81,3.66,88.6,603.4,324.3,0,69,9:37:10
6.78,3.41,88.7,601.4,302.5,0,69,9:37:15
6.83,3.05,88.7,605.8,270.5,0,69,9:37:20
6.81,3.21,88.7,604,284.7,0,69,9:37:25
6.82,3.04,88.7,604.9,269.6,0,69,9:37:30
6.85,2.98,88.7,607.6,264.3,0,69,9:37:35
6.82,2.65,88.8,605.6,235.3,0,69,9:37:40
6.8,2.52,88.8,603.8,223.8,0,69,9:37:45
6.83,2.73,88.7,605.8,242.2,0,69,9:37:50
6.81,2.76,88.8,604.7,245.1,0,69,9:37:55
6.82,2.77,88.7,604.9,245.7,0,69,9:38:00
6.83,2.56,88.8,606.5,227.3,0,69,9:38:05
6.82,2.54,88.8,605.6,225.6,0,69,9:38:10
6.81,2.72,88.7,604,241.3,0,69,9:38:15
6.84,2.54,88.8,607.4,225.6,0,69,9:38:20
6.84,2.3,88.8,607.4,204.2,0,69,9:38:25
6.8,2.49,88.8,603.8,221.1,0,69,9:38:30
6.81,2.44,88.8,604.7,216.7,0,69,9:38:35
6.88,2.44,88.8,610.9,216.7,0,69,9:38:40
6.83,2.88,88.7,605.8,255.5,0,69,9:38:45
6.87,3.12,88.7,609.4,276.7,0,69,9:38:50
6.87,3.13,88.7,609.4,277.6,0,69,9:38:55
6.89,3.14,88.6,610.5,278.2,0,69,9:39:00
6.89,3.31,88.6,610.5,293.3,0,69,9:39:05
6.85,3.38,88.7,607.6,299.8,0,69,9:39:10
6.86,3.34,88.6,607.8,295.9,0,69,9:39:15
6.89,3.19,88.6,610.5,282.6,0,69,9:39:20
6.87,3.12,88.6,608.7,276.4,0,69,9:39:25
6.88,2.62,88.8,610.9,232.7,0,69,9:39:30
6.9,2.23,88.8,612.7,198,0,69,9:39:35
6.89,2.3,88.8,611.8,204.2,0,69,9:39:40
6.88,2.31,88.8,610.9,205.1,0,69,9:39:45
6.87,2.08,88.8,610.1,184.7,0,69,9:39:50
6.85,2.11,88.8,608.3,187.4,0,70,9:39:55
6.8,1.34,89,605.2,119.3,0,70,9:40:00
6.91,1.63,88.9,614.3,144.9,0,70,9:40:05
6.92,2.17,88.8,614.5,192.7,0,69,9:40:10
6.92,1.98,88.9,615.2,176,0,69,9:40:15
6.96,2.75,88.7,617.4,243.9,0,69,9:40:20
6.98,3.02,88.7,619.1,267.9,0,69,9:40:25
6.99,3.44,88.6,619.3,304.8,0,69,9:40:30
6.94,3.44,88.6,614.9,304.8,0,69,9:40:35
6.87,2.5,88.8,610.1,222,0,69,9:40:40
6.91,2.1,88.8,613.6,186.5,0,70,9:40:45
6.93,2.22,88.8,615.4,197.1,0,69,9:40:50
6.9,2.26,88.8,612.7,200.7,0,69,9:40:55
6.94,2.42,88.8,616.3,214.9,0,69,9:41:00
6.99,2.85,88.7,620,252.8,0,69,9:41:05
6.98,3,88.6,618.4,265.8,0,69,9:41:10
6.98,2.99,88.6,618.4,264.9,0,69,9:41:15
6.99,2.84,88.7,620,251.9,0,69,9:41:20
7.04,3.06,88.6,623.7,271.1,0,69,9:41:25
7.07,3.32,88.6,626.4,294.2,0,68,9:41:30
7.08,4.2,88.5,626.6,371.7,0,68,9:41:35
7.05,4.07,88.4,623.2,359.8,0,68,9:41:40
7.04,4.2,88.4,622.3,371.3,0,68,9:41:45
7.04,3.69,88.5,623,326.6,0,68,9:41:50
6.97,3.11,88.6,617.5,275.5,0,69,9:41:55
6.97,2.43,88.7,618.2,215.5,0,69,9:42:00
7,2.22,88.8,621.6,197.1,0,69,9:42:05
6.99,1.84,88.9,621.4,163.6,0,69,9:42:10
6.99,2.16,88.8,620.7,191.8,0,69,9:42:15
6.99,2.03,88.8,620.7,180.3,0,69,9:42:20
6.98,1.81,88.8,619.8,160.7,0,69,9:42:25
7.03,2.29,88.8,624.3,203.4,0,69,9:42:30
6.96,2.43,88.7,617.4,215.5,0,69,9:42:35
6.97,2.11,88.8,618.9,187.4,0,69,9:42:40
6.99,2.25,88.7,620,199.6,0,69,9:42:45
7.04,2.61,88.7,624.4,231.5,0,69,9:42:50
7.03,2.66,88.7,623.6,235.9,0,69,9:42:55
7.03,2.65,88.7,623.6,235.1,0,69,9:43:00
7.06,3.08,88.6,625.5,272.9,0,69,9:43:05
7.1,3.08,88.6,629.1,272.9,0,69,9:43:10
7.11,3.25,88.6,629.9,288,0,69,9:43:15
7.08,3.11,88.6,627.3,275.5,0,69,9:43:20
7.07,2.82,88.7,627.1,250.1,0,69,9:43:25
7.09,2.7,88.6,628.2,239.2,0,69,9:43:30
7.03,3.08,88.6,622.9,272.9,0,68,9:43:35
7.09,3.18,88.6,628.2,281.7,0,69,9:43:40
7.09,3.13,88.6,628.2,277.3,0,69,9:43:45
7.07,2.84,88.6,626.4,251.6,0,69,9:43:50
7.02,1.87,88.8,623.4,166.1,0,70,9:43:55
6.98,0.85,89,621.2,75.7,0,70,9:44:00
6.95,0.46,89.1,619.2,41,0,70,9:44:05
7,1.21,88.9,622.3,107.6,0,70,9:44:10
7.08,1.92,88.8,628.7,170.5,0,69,9:44:15
7.07,2.07,88.8,627.8,183.8,0,69,9:44:20
7.1,2.14,88.8,630.5,190,0,69,9:44:25
7.08,1.95,88.8,628.7,173.2,0,69,9:44:30
7.11,2.16,88.8,631.4,191.8,0,69,9:44:35
7.1,1.97,88.8,630.5,174.9,0,69,9:44:40
7.1,2.41,88.7,629.8,213.8,0,69,9:44:45
7.15,2.65,88.7,634.2,235.1,0,69,9:44:50
7.16,2.6,88.7,635.1,230.6,0,69,9:44:55
7.12,2.42,88.7,631.5,214.7,0,69,9:45:00
7.12,2.59,88.7,631.5,229.7,0,69,9:45:05
7.14,2.86,88.6,632.6,253.4,0,69,9:45:10
7.15,2.84,88.7,634.2,251.9,0,69,9:45:15
7.15,2.9,88.6,633.5,256.9,0,69,9:45:20
7.12,2.62,88.7,631.5,232.4,0,69,9:45:25
7.11,2.27,88.7,630.7,201.3,0,69,9:45:30
7.16,2.48,88.7,635.1,220,0,69,9:45:35
7.15,2.8,88.6,633.5,248.1,0,69,9:45:40
7.02,2.66,88.6,622,235.7,0,69,9:45:45
7.12,3.07,88.6,630.8,272,0,69,9:45:50
7.11,2.69,88.7,630.7,238.6,0,69,9:45:55
7.11,2.44,88.7,630.7,216.4,0,69,9:46:00
7.17,2.2,88.7,636,195.1,0,69,9:46:05
7.16,1.88,88.8,635.8,166.9,0,69,9:46:10
7.19,1.77,88.8,638.5,157.2,0,69,9:46:15
7.16,2.14,88.8,635.8,190,0,69,9:46:20
7.09,1.89,88.8,629.6,167.8,0,69,9:46:25
7.1,2.11,88.7,629.8,187.2,0,69,9:46:30
7.06,2.19,88.7,626.2,194.3,0,69,9:46:35
7,2.2,88.7,620.9,195.1,0,69,9:46:40
7.15,2.04,88.8,634.9,181.2,0,69,9:46:45
7.19,2.49,88.7,637.8,220.9,0,69,9:46:50
7.24,2.93,88.6,641.5,259.6,0,69,9:46:55
7.18,2.49,88.7,636.9,220.9,0,69,9:47:00
7.23,2.04,88.8,642,181.2,0,69,9:47:05
7.19,1.78,88.8,638.5,158.1,0,69,9:47:10
7.23,2.16,88.7,641.3,191.6,0,69,9:47:15
7.21,1.83,88.8,640.2,162.5,0,69,9:47:20
7.19,1.73,88.8,638.5,153.6,0,70,9:47:25
7.24,1.48,88.9,643.6,131.6,0,69,9:47:30
7.24,1.58,88.9,643.6,140.5,0,70,9:47:35
7.24,1.21,88.9,643.6,107.6,0,70,9:47:40
7.2,1.49,88.9,640.1,132.5,0,70,9:47:45
7.2,1.79,88.8,639.4,159,0,69,9:47:50
7.24,1.48,88.9,643.6,131.6,0,69,9:47:55
7.18,1.9,88.8,637.6,168.7,0,69,9:48:00
7.2,1.92,88.8,639.4,170.5,0,69,9:48:05
7.19,2.21,88.8,638.5,196.2,0,69,9:48:10
7.11,2.42,88.7,630.7,214.7,0,69,9:48:15
7.18,2.5,88.7,636.9,221.8,0,69,9:48:20
7.21,2.33,88.7,639.5,206.7,0,69,9:48:25
7.25,2.78,88.6,642.4,246.3,0,69,9:48:30
7.27,2.99,88.6,644.1,264.9,0,69,9:48:35
7.25,3.17,88.6,642.4,280.9,0,69,9:48:40
7.26,3,88.6,643.2,265.8,0,69,9:48:45
7.18,2,88.7,636.9,177.4,0,69,9:48:50
7,1.59,88.9,622.3,141.4,0,69,9:48:55
7.03,1.91,88.8,624.3,169.6,0,69,9:49:00
7.13,2.12,88.7,632.4,188,0,69,9:49:05
7.14,1.85,88.8,634,164.3,0,69,9:49:10
7.09,1.75,88.8,629.6,155.4,0,69,9:49:15
7.2,1.83,88.8,639.4,162.5,0,69,9:49:20
7.26,2.53,88.7,644,224.4,0,69,9:49:25
7.25,2.91,88.6,642.4,257.8,0,69,9:49:30
7.16,2.42,88.7,635.1,214.7,0,69,9:49:35
7.24,2.33,88.7,642.2,206.7,0,69,9:49:40
7.23,2.34,88.7,641.3,207.6,0,69,9:49:45
7.24,2.44,88.6,641.5,216.2,0,69,9:49:50
7.25,2.28,88.7,643.1,202.2,0,69,9:49:55
7.28,2.38,88.7,645.7,211.1,0,69,9:50:00
7.28,2.46,88.7,645.7,218.2,0,69,9:50:05
7.3,2.41,88.7,647.5,213.8,0,69,9:50:10
7.24,2.28,88.7,642.2,202.2,0,69,9:50:15
7.29,2.32,88.7,646.6,205.8,0,69,9:50:20
7.28,2.48,88.7,645.7,220,0,69,9:50:25
7.31,2.54,88.6,647.7,225,0,69,9:50:30
7.3,2.59,88.6,646.8,229.5,0,69,9:50:35
7.29,2.39,88.6,645.9,211.8,0,69,9:50:40
7.32,2.56,88.6,648.6,226.8,0,69,9:50:45
7.3,2.54,88.6,646.8,225,0,69,9:50:50
7.28,2.88,88.6,645,255.2,0,69,9:50:55
7.27,2.77,88.6,644.1,245.4,0,69,9:51:00
7.29,2.6,88.6,645.9,230.4,0,69,9:51:05
7.28,2.44,88.6,645,216.2,0,69,9:51:10
7.3,2.22,88.7,647.5,196.9,0,69,9:51:15
7.26,1.62,88.8,644.7,143.9,0,69,9:51:20
7.26,1.85,88.8,644.7,164.3,0,69,9:51:25
7.26,1.98,88.7,644,175.6,0,69,9:51:30
7.3,2.31,88.7,647.5,204.9,0,69,9:51:35
7.34,2.58,88.6,650.3,228.6,0,69,9:51:40
7.4,3.03,88.5,654.9,268.2,0,69,9:51:45
7.31,3.27,88.5,646.9,289.4,0,68,9:51:50
7.34,2.97,88.5,649.6,262.8,0,69,9:51:55
7.31,2.82,88.5,646.9,249.6,0,69,9:52:00
7.37,2.8,88.6,653,248.1,0,69,9:52:05
7.34,2.57,88.6,650.3,227.7,0,69,9:52:10
7.37,2.66,88.6,653,235.7,0,69,9:52:15
7.38,2.22,88.6,653.9,196.7,0,69,9:52:20
7.32,2.07,88.7,649.3,183.6,0,69,9:52:25
7.34,1.9,88.7,651.1,168.5,0,69,9:52:30
7.37,2.21,88.6,653,195.8,0,69,9:52:35
7.37,2.29,88.7,653.7,203.1,0,69,9:52:40
7.41,2.78,88.5,655.8,246,0,69,9:52:45
7.47,3.17,88.5,661.1,280.5,0,68,9:52:50
7.48,4.18,88.3,660.5,369.1,0,68,9:52:55
7.53,4.6,88.3,664.9,406.2,0,67,9:53:00
7.54,6.18,87.9,662.8,543.2,0,67,9:53:05
7.59,4.71,88.2,669.4,415.4,0,67,9:53:10
7.6,5.3,88.1,669.6,466.9,0,67,9:53:15
7.58,5.53,88,667,486.6,0,67,9:53:20
7.53,5.04,88.1,663.4,444,0,67,9:53:25
7.38,3.51,88.3,651.7,309.9,0,68,9:53:30
7.43,2.14,88.6,658.3,189.6,0,69,9:53:35
7.29,1.5,88.7,646.6,133.1,0,70,9:53:40
7.26,0.43,88.9,645.4,38.2,0,70,9:53:45
7.39,0.56,88.9,657,49.8,0,70,9:53:50
7.45,1.34,88.8,661.6,119,0,70,9:53:55
7.38,1.05,88.9,656.1,93.3,0,70,9:54:00
7.43,1.5,88.8,659.8,133.2,0,70,9:54:05
7.5,1.79,88.7,665.3,158.8,0,69,9:54:10
7.44,2.2,88.6,659.2,194.9,0,69,9:54:15
7.49,2.1,88.6,663.6,186.1,0,69,9:54:20
7.46,1.8,88.7,661.7,159.7,0,69,9:54:25
7.46,2.08,88.7,661.7,184.5,0,69,9:54:30
7.42,2.05,88.6,657.4,181.6,0,69,9:54:35
7.47,1.63,88.7,662.6,144.6,0,69,9:54:40
7.45,1.81,88.7,660.8,160.5,0,69,9:54:45
7.57,2.53,88.6,670.7,224.2,0,69,9:54:50
7.49,2.87,88.5,662.9,254,0,69,9:54:55
7.55,2.97,88.5,668.2,262.8,0,68,9:55:00
7.59,3.98,88.3,670.2,351.4,0,68,9:55:05
7.49,3.04,88.5,662.9,269,0,68,9:55:10
7.46,2.41,88.6,661,213.5,0,69,9:55:15
7.45,1.72,88.7,660.8,152.6,0,69,9:55:20
7.46,1.21,88.8,662.4,107.4,0,70,9:55:25
7.42,1.52,88.7,658.2,134.8,0,69,9:55:30
7.46,1.57,88.7,661.7,139.3,0,69,9:55:35
7.5,1.75,88.7,665.3,155.2,0,69,9:55:40
7.48,1.55,88.7,663.5,137.5,0,69,9:55:45
7.49,1.89,88.7,664.4,167.6,0,69,9:55:50
7.5,2.35,88.6,664.5,208.2,0,69,9:55:55
7.5,2.69,88.5,663.8,238.1,0,69,9:56:00
7.54,2.41,88.6,668,213.5,0,69,9:56:05
7.57,2.69,88.6,670.7,238.3,0,69,9:56:10
7.56,2.76,88.5,669.1,244.3,0,69,9:56:15
7.52,2.9,88.5,665.5,256.7,0,68,9:56:20
7.55,2.96,88.5,668.2,262,0,68,9:56:25
7.58,3.2,88.4,670.1,282.9,0,68,9:56:30
7.59,2.99,88.5,671.7,264.6,0,68,9:56:35
7.57,2.71,88.5,669.9,239.8,0,69,9:56:40
7.58,2.83,88.5,670.8,250.5,0,68,9:56:45
7.63,3.38,88.4,674.5,298.8,0,68,9:56:50
7.59,3.14,88.4,671,277.6,0,68,9:56:55
7.6,3.73,88.3,671.1,329.4,0,68,9:57:00
7.62,3.84,88.3,672.8,339.1,0,68,9:57:05
7.66,3.43,88.4,677.1,303.2,0,68,9:57:10
7.65,4.07,88.2,674.7,359,0,68,9:57:15
7.67,4,88.3,677.3,353.2,0,68,9:57:20
7.68,3.95,88.3,678.1,348.8,0,68,9:57:25
7.67,3.44,88.3,677.3,303.8,0,68,9:57:30
7.61,3.69,88.2,671.2,325.5,0,68,9:57:35
7.65,3.76,88.3,675.5,332,0,68,9:57:40
7.68,3.61,88.3,678.1,318.8,0,68,9:57:45
7.67,3.88,88.2,676.5,342.2,0,68,9:57:50
7.68,4.42,88.1,676.6,389.4,0,67,9:57:55
7.76,4.4,88.1,683.7,387.6,0,67,9:58:00
7.74,4.69,88.1,681.9,413.2,0,67,9:58:05
7.78,4.78,88,684.6,420.6,0,67,9:58:10
7.76,4.48,88.1,683.7,394.7,0,68,9:58:15
7.79,5.25,87.9,684.7,461.5,0,67,9:58:20
7.8,4.92,88,686.4,433,0,67,9:58:25
7.81,6.37,87.6,684.2,558,0,66,9:58:30
7.6,7.23,87.5,665,632.6,0,66,9:58:35
7.64,7.52,87.6,669.3,658.8,0,65,9:58:40
7.67,7.23,87.6,671.9,633.3,0,65,9:58:45
7.66,7.39,87.5,670.3,646.6,0,65,9:58:50
7.63,7.38,87.4,666.9,645,0,65,9:58:55
7.58,6.89,87.6,664,603.6,0,66,9:59:00
7.29,5.03,87.9,640.8,442.1,0,67,9:59:05
7.02,4.04,88.1,618.5,355.9,0,68,9:59:10
6.73,2.33,88.3,594.3,205.7,0,69,9:59:15
6.32,0.98,88.6,560,86.8,0,70,9:59:20
6.7,-0.9,89,596.3,-80.1,0,71,9:59:25
6.79,-0.9,89,604.3,-80.1,0,71,9:59:30
6.67,-0.16,88.9,593,-14.2,0,70,9:59:35
6.94,0.85,88.7,615.6,75.4,0,70,9:59:40
7.04,1.53,88.6,623.7,135.6,0,70,9:59:45
7,1.67,88.6,620.2,148,0,69,9:59:50
6.98,1.9,88.5,617.7,168.2,0,69,9:59:55
7.13,1.57,88.6,631.7,139.1,0,69,10:00:00
7.16,2.63,88.4,632.9,232.5,0,69,10:00:05
7.42,3.86,88.2,654.4,340.5,0,68,10:00:10
7.38,4.56,88,649.4,401.3,0,67,10:00:15
7.34,3.89,88.1,646.7,342.7,0,68,10:00:20
7.23,2.81,88.3,638.4,248.1,0,69,10:00:25
7.18,0.98,88.7,636.9,86.9,0,70,10:00:30
7.15,-0.55,88.9,635.6,-48.9,0,71,10:00:35
7.19,-1.88,89.2,641.3,-167.7,0,71,10:00:40
7.2,-1.9,89.2,642.2,-169.5,0,71,10:00:45
7.2,-1.71,89.2,642.2,-152.5,0,71,10:00:50
7.12,-0.97,89.1,634.4,-86.4,0,71,10:00:55
7.2,-0.36,89,640.8,-32,0,71,10:01:00
7.2,0.61,88.8,639.4,54.2,0,70,10:01:05
7.25,1.27,88.7,643.1,112.6,0,70,10:01:10
7.27,1.75,88.6,644.1,155.1,0,69,10:01:15
7.22,1.99,88.6,639.7,176.3,0,69,10:01:20
7.22,2,88.6,639.7,177.2,0,69,10:01:25
7.21,1.6,88.6,638.8,141.8,0,69,10:01:30
7.01,1.07,88.8,622.5,95,0,70,10:01:35
7.06,0.77,88.8,626.9,68.4,0,70,10:01:40
7.14,1.27,88.7,633.3,112.6,0,70,10:01:45
7.3,1.78,88.6,646.8,157.7,0,69,10:01:50
7.28,2.35,88.5,644.3,208,0,69,10:01:55
7.32,2.47,88.5,647.8,218.6,0,69,10:02:00
7.34,2.73,88.5,649.6,241.6,0,69,10:02:05
7.32,2.67,88.4,647.1,236,0,69,10:02:10
7.35,2.87,88.4,649.7,253.7,0,69,10:02:15
7.33,2.79,88.4,648,246.6,0,69,10:02:20
7.33,2.75,88.4,648,243.1,0,68,10:02:25
7.3,2.52,88.4,645.3,222.8,0,69,10:02:30
7.34,2.37,88.5,649.6,209.7,0,69,10:02:35
7.36,2.06,88.5,651.4,182.3,0,69,10:02:40
7.33,1.97,88.5,648.7,174.3,0,69,10:02:45
7.38,2.08,88.5,653.1,184.1,0,69,10:02:50
7.42,2.93,88.4,655.9,259,0,68,10:02:55
7.4,4.57,88.1,651.9,402.6,0,68,10:03:00
7.46,4.72,88.1,657.2,415.8,0,67,10:03:05
7.44,5.42,87.9,654,476.4,0,67,10:03:10
7.46,4.8,88,656.5,422.4,0,67,10:03:15
7.44,4.48,88.1,655.5,394.7,0,67,10:03:20
7.43,4.42,88.1,654.6,389.4,0,67,10:03:25
7.41,3.41,88.2,653.6,300.8,0,68,10:03:30
7.35,3.05,88.3,649,269.3,0,69,10:03:35
7.34,1.53,88.6,650.3,135.6,0,69,10:03:40
7.35,0.91,88.6,651.2,80.6,0,70,10:03:45
7.32,0.23,88.8,650,20.4,0,70,10:03:50
7.28,-0.26,88.9,647.2,-23.1,0,71,10:03:55
7.24,-1.26,89.1,645.1,-112.3,0,71,10:04:00
7.29,-0.81,89,648.8,-72.1,0,71,10:04:05
7.31,-0.93,89,650.6,-82.8,0,71,10:04:10
7.32,-1.17,89.1,652.2,-104.2,0,71,10:04:15
7.31,-0.53,89,650.6,-47.2,0,71,10:04:20
7.34,-0.51,89,653.3,-45.4,0,71,10:04:25
7.27,-0.46,89,647,-40.9,0,70,10:04:30
7.34,0.25,88.8,651.8,22.2,0,70,10:04:35
7.29,0.56,88.8,647.4,49.7,0,70,10:04:40
7.36,0.53,88.9,654.3,47.1,0,70,10:04:45
7.31,0.91,88.8,649.1,80.8,0,70,10:04:50
7.29,0.87,88.8,647.4,77.3,0,70,10:04:55
7.31,0.82,88.7,648.4,72.7,0,70,10:05:00
7.29,0.54,88.8,647.4,48,0,70,10:05:05
7.37,0.47,88.9,655.2,41.8,0,70,10:05:10
7.35,0.86,88.8,652.7,76.4,0,70,10:05:15
7.4,1.48,88.7,656.4,131.3,0,69,10:05:20
7.45,1.53,88.7,660.8,135.7,0,69,10:05:25
7.43,1.55,88.6,658.3,137.3,0,69,10:05:30
7.36,1.6,88.6,652.1,141.8,0,69,10:05:35
7.39,1.64,88.6,654.8,145.3,0,69,10:05:40
7.34,1.66,88.6,650.3,147.1,0,69,10:05:45
7.4,1.33,88.7,656.4,118,0,69,10:05:50
7.41,1.28,88.7,657.3,113.5,0,70,10:05:55
7.41,1.38,88.7,657.3,122.4,0,69,10:06:00
7.4,1.83,88.6,655.6,162.1,0,69,10:06:05
7.44,2.16,88.5,658.4,191.2,0,69,10:06:10
7.47,2.12,88.5,661.1,187.6,0,69,10:06:15
7.44,1.88,88.6,659.2,166.6,0,69,10:06:20
7.41,1.63,88.6,656.5,144.4,0,69,10:06:25
7.43,1.93,88.5,657.6,170.8,0,69,10:06:30
7.51,2.63,88.4,663.9,232.5,0,69,10:06:35
7.49,3.1,88.3,661.4,273.7,0,68,10:06:40
7.52,3.09,88.3,664,272.8,0,68,10:06:45
7.48,3.41,88.3,660.5,301.1,0,68,10:06:50
7.52,3.04,88.3,664,268.4,0,68,10:06:55
7.4,3.3,88.3,653.4,291.4,0,68,10:07:00
7.44,2.32,88.5,658.4,205.3,0,69,10:07:05
7.47,1.72,88.6,661.8,152.4,0,69,10:07:10
7.51,1.62,88.6,665.4,143.5,0,69,10:07:15
7.52,1.88,88.5,665.5,166.4,0,69,10:07:20
7.44,2.2,88.5,658.4,194.7,0,69,10:07:25
7.59,2.42,88.4,671,213.9,0,69,10:07:30
7.47,2.59,88.4,660.3,229,0,69,10:07:35
7.53,2.93,88.3,664.9,258.7,0,68,10:07:40
7.57,2.83,88.3,668.4,249.9,0,68,10:07:45
7.58,2.61,88.3,669.3,230.5,0,68,10:07:50
