path,bytes,modified_utc_ns
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r1p0_a4p0/practical_surrogate_search_report_ja.tex,2207,1783974167846663100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r1p0_a4p0/refined_field_map.png,96784,1783974167833664400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r1p0_a4p0/refined_layout.png,122703,1783974165598934200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r1p0_a4p0/surrogate_dynamic_checks.csv,405,1783974164940401900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r1p0_a4p0/surrogate_history.csv,623,1783974164938401200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/campaign_run.log,784,1783974583231116900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/exact_static_records.csv,887,1783974579625560000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/practical_surrogate_result.json,12330,1783974581351688500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.aux,162,1783974583009115900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.log,49057,1783974583104118200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.md,2850,1783974581352690100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.out,0,1783974582542857700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.pdf,238870,1783974583102116000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.tex,2207,1783974581353689000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/refined_field_map.png,96784,1783974581348691300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/refined_layout.png,122703,1783974580029235100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/surrogate_dynamic_checks.csv,405,1783974579622560100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a1p0/surrogate_history.csv,623,1783974579619559600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/campaign_run.log,784,1783974982737533100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/exact_static_records.csv,887,1783974976444147800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/practical_surrogate_result.json,12330,1783974978901837700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.aux,162,1783974982310987100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.log,49057,1783974982426088000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.md,2850,1783974978902847100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.out,0,1783974981536258100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.pdf,238870,1783974982424090100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.tex,2207,1783974978903847400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/refined_field_map.png,96784,1783974978889524900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/refined_layout.png,122703,1783974976908842700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/surrogate_dynamic_checks.csv,405,1783974976441144100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in24out_2L_r5p0_a4p0/surrogate_history.csv,623,1783974976439149900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/campaign_run.log,783,1783975164974173400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/exact_static_records.csv,896,1783975160453172600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/practical_surrogate_result.json,13420,1783975162559924200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.aux,162,1783975164621163600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.log,49057,1783975164695159000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.md,2849,1783975162561924600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.out,0,1783975163949058500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.pdf,248604,1783975164693162000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.tex,2206,1783975162562923800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/refined_field_map.png,103605,1783975162555923100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/refined_layout.png,129032,1783975161011594500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/surrogate_dynamic_checks.csv,403,1783975160436170100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a1p0/surrogate_history.csv,639,1783975160429172000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/campaign_run.log,783,1783975344278886400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/exact_static_records.csv,896,1783975339734511300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/practical_surrogate_result.json,13420,1783975341507596700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.aux,162,1783975343987595300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.log,49057,1783975344051578400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.md,2849,1783975341509594500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.out,0,1783975343324466800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.pdf,248604,1783975344050577800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.tex,2206,1783975341510594700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/refined_field_map.png,103605,1783975341504597100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/refined_layout.png,129032,1783975340284747800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/surrogate_dynamic_checks.csv,403,1783975339729511100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r1p0_a4p0/surrogate_history.csv,639,1783975339724511300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/campaign_run.log,783,1783975616818388900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/exact_static_records.csv,896,1783975608447836500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/practical_surrogate_result.json,13420,1783975611617066300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.aux,162,1783975616338572400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.log,49057,1783975616415196100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.md,2849,1783975611623064200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.out,0,1783975615363406600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.pdf,248604,1783975616413196300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.tex,2206,1783975611629068300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/refined_field_map.png,103605,1783975611536275300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/refined_layout.png,129032,1783975609200743300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/surrogate_dynamic_checks.csv,403,1783975608440832400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a1p0/surrogate_history.csv,639,1783975608433836500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/campaign_run.log,783,1783975860344240500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/exact_static_records.csv,896,1783975854812280500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/practical_surrogate_result.json,13420,1783975856761768500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.aux,162,1783975859676896800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.log,49057,1783975859773145900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.md,2849,1783975856763765700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.out,0,1783975858700942400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.pdf,248604,1783975859772146200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.tex,2206,1783975856764768500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/refined_field_map.png,103605,1783975856758770600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/refined_layout.png,129032,1783975855369260000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/surrogate_dynamic_checks.csv,403,1783975854786282500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_1L_r5p0_a4p0/surrogate_history.csv,639,1783975854756279400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/campaign_run.log,785,1783976399611988000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/exact_static_records.csv,890,1783976396049496000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/practical_surrogate_result.json,13393,1783976397938839700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/practical_surrogate_search_report_ja.aux,162,1783976399464987300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/practical_surrogate_search_report_ja.log,49057,1783976399514985400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/practical_surrogate_search_report_ja.md,2849,1783976397940838200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/practical_surrogate_search_report_ja.out,0,1783976399005959000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/practical_surrogate_search_report_ja.pdf,245490,1783976399511985400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/practical_surrogate_search_report_ja.tex,2206,1783976397941837800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/refined_field_map.png,101450,1783976397934838100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/refined_layout.png,129042,1783976396461945500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/surrogate_dynamic_checks.csv,405,1783976396044493200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a1p0/surrogate_history.csv,637,1783976396041492700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/campaign_run.log,785,1783976871724184300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/exact_static_records.csv,890,1783976867981058200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/practical_surrogate_result.json,13393,1783976869966614600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/practical_surrogate_search_report_ja.aux,162,1783976871576284700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/practical_surrogate_search_report_ja.log,49057,1783976871626280100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/practical_surrogate_search_report_ja.md,2849,1783976869970617200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/practical_surrogate_search_report_ja.out,0,1783976871114987500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/practical_surrogate_search_report_ja.pdf,245490,1783976871625280000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/practical_surrogate_search_report_ja.tex,2206,1783976869986613300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/refined_field_map.png,101450,1783976869943627600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/refined_layout.png,129042,1783976868359056300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/surrogate_dynamic_checks.csv,405,1783976867978058800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r1p0_a4p0/surrogate_history.csv,637,1783976867975058100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/campaign_run.log,785,1783977364432955600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/exact_static_records.csv,890,1783977360592971600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/practical_surrogate_result.json,13393,1783977362490601900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.aux,162,1783977364232995500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.log,49057,1783977364294998500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.md,2849,1783977362496602400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.out,0,1783977363660604800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.pdf,245490,1783977364293999500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/practical_surrogate_search_report_ja.tex,2206,1783977362497601500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/refined_field_map.png,101450,1783977362484603900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/refined_layout.png,129042,1783977360938655800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/surrogate_dynamic_checks.csv,405,1783977360590973100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a1p0/surrogate_history.csv,637,1783977360587972200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/campaign_run.log,785,1783977826036847900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/exact_static_records.csv,890,1783977822468519900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/practical_surrogate_result.json,13393,1783977824336584800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.aux,162,1783977825878847000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.log,49057,1783977825927850100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.md,2849,1783977824337584800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.out,0,1783977825417752800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.pdf,245490,1783977825925845700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/practical_surrogate_search_report_ja.tex,2206,1783977824339585400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/refined_field_map.png,101450,1783977824333575200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/refined_layout.png,129042,1783977822849954800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/surrogate_dynamic_checks.csv,405,1783977822465520000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in32out_2L_r5p0_a4p0/surrogate_history.csv,637,1783977822462521200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/campaign_run.log,780,1783970436372725800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/exact_static_records.csv,881,1783970431957969700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/practical_surrogate_result.json,9956,1783970433436395000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.aux,162,1783970435823230500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.log,38679,1783970435909226100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.md,2758,1783970433437395200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.out,0,1783970435214986000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.pdf,230193,1783970435908224300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/practical_surrogate_search_report_ja.tex,2111,1783970433438393800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/refined_field_map.png,96051,1783970433433391000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/refined_layout.png,110685,1783970432481968000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/surrogate_dynamic_checks.csv,400,1783970431955970200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a1p0/surrogate_history.csv,624,1783970431951968300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/campaign_run.log,780,1783970507364299800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/exact_static_records.csv,881,1783970504500251100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/practical_surrogate_result.json,9956,1783970505475250900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.aux,162,1783970507168299900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.log,38679,1783970507248298900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.md,2758,1783970505478251700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.out,0,1783970506666302300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.pdf,230193,1783970507247299000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/practical_surrogate_search_report_ja.tex,2111,1783970505479251200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/refined_field_map.png,96051,1783970505470251000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/refined_layout.png,110685,1783970504913251100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/surrogate_dynamic_checks.csv,400,1783970504497249300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r1p0_a4p0/surrogate_history.csv,624,1783970504493251400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/campaign_run.log,780,1783970568503361100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/exact_static_records.csv,881,1783970565603006300
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/practical_surrogate_result.json,9956,1783970566619612000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.aux,162,1783970568335361900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.log,38679,1783970568385360100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.md,2758,1783970566620611400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.out,0,1783970567796422900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.pdf,230193,1783970568384364500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/practical_surrogate_search_report_ja.tex,2111,1783970566620611400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/refined_field_map.png,96051,1783970566616603700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/refined_layout.png,110685,1783970566013163700
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/surrogate_dynamic_checks.csv,400,1783970565592006500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a1p0/surrogate_history.csv,624,1783970565583005200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/campaign_run.log,780,1783970638871333400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/exact_static_records.csv,881,1783970635768683100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/practical_surrogate_result.json,9956,1783970636785448900
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.aux,162,1783970638563236600
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.log,38679,1783970638617238100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.md,2758,1783970636786450000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.out,0,1783970637937557500
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.pdf,230193,1783970638615242000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/practical_surrogate_search_report_ja.tex,2111,1783970636787450000
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/refined_field_map.png,96051,1783970636782450100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/refined_layout.png,110685,1783970636191376800
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/surrogate_dynamic_checks.csv,400,1783970635766686400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_1L_r5p0_a4p0/surrogate_history.csv,624,1783970635762681200
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_2L_r1p0_a1p0/campaign_run.log,781,1783970792919390100
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_2L_r1p0_a1p0/exact_static_records.csv,881,1783970788733920400
outputs/magnetic_coupler_global_campaign_20260713/cases/m10p0_8in8out_2L_r1p0_a1p0/practical_surrogate_result.json,9943,1783970790578526700
